ProductID	Name	ProductNumber	Color	StandardCost	ListPrice	Size	Weight	ProductCategoryID	ProductModelID	SellStartDate	SellEndDate	DiscontinuedDate	ThumbNailPhoto	ThumbnailPhotoFileName	rowguid	ModifiedDate
796	Road-250 Black, 58	BK-R89B-58	Black	1554.9479	2443.35	58	7112.29	6	26	2002-07-01 00:00:00.000	NULL	NULL	0x47494638396150003100F70000E3E3FCB8BBC8ACADB055555A6F838FF9FAFDF4F6FEEDEDFE2A4653E2E5EA9AA6B34D6C86999B9ECBD0D5DCE2EBBBBDBE878B935C6673D1D1D3F9FAFAC5C9E3E9E9FDDCDCE9676B75DCDEE2AAABAD3B3C42ADAFB594959AD9DADCB0B1B4A2A3A626272C03030B4B4D52FEFEFFCCCDD2C2C2C4	racer_black_small.gif	1C530FE8-A169-4ADC-B3DC-B11A48245E63	2004-03-11 10:01:36.827
797	Road-550-W Yellow, 38	BK-R64Y-38	Yellow	713.0798	1120.49	38	7869.79	6	29	2002-07-01 00:00:00.000	NULL	NULL	0x47494638396150003100F70000E2E3E4EEE62C74777A34353AABA85265676BF0F1FEE2E2FCEAEBF346474AC9C451C7C7ACEDEEFED3CD0FF9FAFE6B6E31F4F6FEA3AAB692A4B1383A40778BB2F6F8FDBBBCC5565659595B5F544F44CBD3D8777A82E2E5EAA9A66AD1D193DCDDEAC6CAE5D1D1D3CAC836E9E9FDBBBCBEABB0B6	racer02_yellow_f_small.gif	AAD81532-A572-49A5-83C3-DFA9E3B4FEA6	2004-03-11 10:01:36.827
798	Road-550-W Yellow, 40	BK-R64Y-40	Yellow	713.0798	1120.49	40	8060.29	6	29	2002-07-01 00:00:00.000	NULL	NULL	0x47494638396150003100F70000E2E3E4EEE62C74777A34353AABA85265676BF0F1FEE2E2FCEAEBF346474AC9C451C7C7ACEDEEFED3CD0FF9FAFE6B6E31F4F6FEA3AAB692A4B1383A40778BB2F6F8FDBBBCC5565659595B5F544F44CBD3D8777A82E2E5EAA9A66AD1D193DCDDEAC6CAE5D1D1D3CAC836E9E9FDBBBCBEABB0B6	racer02_yellow_f_small.gif	A35A1C35-C128-4697-951E-4199062E78F3	2004-03-11 10:01:36.827
799	Road-550-W Yellow, 42	BK-R64Y-42	Yellow	713.0798	1120.49	42	8223.59	6	29	2002-07-01 00:00:00.000	NULL	NULL	0x47494638396150003100F70000E2E3E4EEE62C74777A34353AABA85265676BF0F1FEE2E2FCEAEBF346474AC9C451C7C7ACEDEEFED3CD0FF9FAFE6B6E31F4F6FEA3AAB692A4B1383A40778BB2F6F8FDBBBCC5565659595B5F544F44CBD3D8777A82E2E5EAA9A66AD1D193DCDDEAC6CAE5D1D1D3CAC836E9E9FDBBBCBEABB0B6	racer02_yellow_f_small.gif	A359AB09-16F2-4726-A60F-0DFDB1C9527E	2004-03-11 10:01:36.827
800	Road-550-W Yellow, 44	BK-R64Y-44	Yellow	713.0798	1120.49	44	8355.13	6	29	2002-07-01 00:00:00.000	NULL	NULL	0x47494638396150003100F70000E2E3E4EEE62C74777A34353AABA85265676BF0F1FEE2E2FCEAEBF346474AC9C451C7C7ACEDEEFED3CD0FF9FAFE6B6E31F4F6FEA3AAB692A4B1383A40778BB2F6F8FDBBBCC5565659595B5F544F44CBD3D8777A82E2E5EAA9A66AD1D193DCDDEAC6CAE5D1D1D3CAC836E9E9FDBBBCBEABB0B6	racer02_yellow_f_small.gif	0A7028FB-FF06-4D38-AAA1-B64816278165	2004-03-11 10:01:36.827
801	Road-550-W Yellow, 48	BK-R64Y-48	Yellow	713.0798	1120.49	48	8473.06	6	29	2002-07-01 00:00:00.000	NULL	NULL	0x47494638396150003100F70000E2E3E4EEE62C74777A34353AABA85265676BF0F1FEE2E2FCEAEBF346474AC9C451C7C7ACEDEEFED3CD0FF9FAFE6B6E31F4F6FEA3AAB692A4B1383A40778BB2F6F8FDBBBCC5565659595B5F544F44CBD3D8777A82E2E5EAA9A66AD1D193DCDDEAC6CAE5D1D1D3CAC836E9E9FDBBBCBEABB0B6	racer02_yellow_f_small.gif	C90CC877-804C-4CE7-AFC3-4C8791A13DFB	2004-03-11 10:01:36.827
802	LL Fork	FK-1639	NULL	65.8097	148.22	NULL	NULL	14	104	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396150003100F700000000000800000808000808081000001008001008081010101808081810101810182100002110002110102900002910102929292931293121213129213131293939394221214A39394A42424A4A5252525263394263635A735A5A736363736B5A737373737B7B7B7B7B846B6B846B73847B84	fork_small.gif	FB8502BE-07EB-4134-AB06-C3A9959A52AE	2004-03-11 10:01:36.827
803	ML Fork	FK-5136	NULL	77.9176	175.49	NULL	NULL	14	105	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396150003100F700000000000800000808000808081000001008001008081010101808081810101810182100002110002110102900002910102929292931293121213129213131293939394221214A39394A42424A4A5252525263394263635A735A5A736363736B5A737373737B7B7B7B7B846B6B846B73847B84	fork_small.gif	F5FA4E2F-B976-48A4-BF79-85632F697D2E	2004-03-11 10:01:36.827
804	HL Fork	FK-9939	NULL	101.8936	229.49	NULL	NULL	14	106	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396150003100F700000000000800000808000808081000001008001008081010101808081810101810182100002110002110102900002910102929292931293121213129213131293939394221214A39394A42424A4A5252525263394263635A735A5A736363736B5A737373737B7B7B7B7B846B6B846B73847B84	fork_small.gif	553229B3-1AD9-4A71-A21C-2AF4332CFCE9	2004-03-11 10:01:36.827
805	LL Headset	HS-0296	NULL	15.1848	34.20	NULL	NULL	15	59	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396150003100F70000000000800000008000808000000080800080008080808080C0C0C0FF000000FF00FFFF000000FFFF00FF00FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	no_image_available_small.gif	BB6BD7B3-A34D-4D64-822E-781FA6838E19	2004-03-11 10:01:36.827
806	ML Headset	HS-2451	NULL	45.4168	102.29	NULL	NULL	15	60	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396150003100F70000000000800000008000808000000080800080008080808080C0C0C0FF000000FF00FFFF000000FFFF00FF00FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	no_image_available_small.gif	23B5D52B-8C29-4059-B899-75C53B5EE2E6	2004-03-11 10:01:36.827
807	HL Headset	HS-3479	NULL	55.3801	124.73	NULL	NULL	15	61	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396150003100F70000000000800000008000808000000080800080008080808080C0C0C0FF000000FF00FFFF000000FFFF00FF00FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	no_image_available_small.gif	12E4D5E8-79ED-4BCB-A532-6275D1A93417	2004-03-11 10:01:36.827
808	LL Mountain Handlebars	HB-M243	NULL	19.7758	44.54	NULL	NULL	8	52	2002-07-01 00:00:00.000	NULL	NULL	0x47494638396145003200F70000E2E2E3FFEE94FC8F31C83638F04A2BFDDDCAFB968EFFFEF9F86E368A8689FAFAFAD59290D3D2D4EB352EBCBCBDDC6968EB0100CC0000FCFCFCEA1601F6F5F4FDAB8CA1A2A1F27155B70101FFF7A5FBC699D2C7C89A9394D50000FBB7A5D90000999A99DDDCDEA65354E5F6F5F75A05FFFEEB	handlebar_small.gif	B59B7BF2-7AFC-4A74-B063-F942F1E0DA19	2004-03-11 10:01:36.827
809	ML Mountain Handlebars	HB-M763	NULL	27.4925	61.92	NULL	NULL	8	54	2002-07-01 00:00:00.000	NULL	NULL	0x47494638396150003100F70000000000800000008000808000000080800080008080808080C0C0C0FF000000FF00FFFF000000FFFF00FF00FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	no_image_available_small.gif	AE6020DF-D9C9-4D34-9795-1F80E6BBF5A5	2004-03-11 10:01:36.827
810	HL Mountain Handlebars	HB-M918	NULL	53.3999	120.27	NULL	NULL	8	55	2002-07-01 00:00:00.000	NULL	NULL	0x47494638396150003100F70000000000800000008000808000000080800080008080808080C0C0C0FF000000FF00FFFF000000FFFF00FF00FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	no_image_available_small.gif	6AA0F921-0F09-4F99-8D3C-335946873553	2004-03-11 10:01:36.827
811	LL Road Handlebars	HB-R504	NULL	19.7758	44.54	NULL	NULL	8	56	2002-07-01 00:00:00.000	NULL	NULL	0x47494638396150003100F70000000000800000008000808000000080800080008080808080C0C0C0FF000000FF00FFFF000000FFFF00FF00FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	no_image_available_small.gif	ACDAE407-B40E-435E-8E84-1BFC33013E81	2004-03-11 10:01:36.827
812	ML Road Handlebars	HB-R720	NULL	27.4925	61.92	NULL	NULL	8	57	2002-07-01 00:00:00.000	NULL	NULL	0x47494638396150003100F70000000000800000008000808000000080800080008080808080C0C0C0FF000000FF00FFFF000000FFFF00FF00FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	no_image_available_small.gif	33FA1A03-38D6-405E-BE9B-EEA92F3D204F	2004-03-11 10:01:36.827
813	HL Road Handlebars	HB-R956	NULL	53.3999	120.27	NULL	NULL	8	58	2002-07-01 00:00:00.000	NULL	NULL	0x47494638396150003100F70000000000800000008000808000000080800080008080808080C0C0C0FF000000FF00FFFF000000FFFF00FF00FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	no_image_available_small.gif	5C5327B9-AD2E-4C33-8D74-EDF49E0C2DD8	2004-03-11 10:01:36.827
814	ML Mountain Frame - Black, 38	FR-M63B-38	Black	185.8193	348.76	38	1238.30	16	15	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396150003100F70000000000800000008000808000000080800080008080808080C0C0C0FF000000FF00FFFF000000FFFF00FF00FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	no_image_available_small.gif	0D879312-A7D3-441D-9D23-B6550BAB3814	2004-03-11 10:01:36.827
815	LL Mountain Front Wheel	FW-M423	Black	26.9708	60.745	NULL	NULL	21	42	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396133003200F700009D9E9EFEFCFCF23735FEECECEB6769FABCBCF9ACB1FFF2F5FEDFE3FEE5EBFAB3B4FFF9FDE30000EE7A7AFFF5FAFEFEFEF57879B4A3A5949494F36966F6645AEED4D8F79CA2D82829F29393FFFCFADD0202FFF0EEF1494AFBC3C4C6A6AAFFEEF3FCA9ACFCBCC3F12926B8B8B8EB0A0BF65B62	wheel_small.gif	D7B1D161-182E-44F6-A9FF-9C1EBA76613B	2004-03-11 10:01:36.827
816	ML Mountain Front Wheel	FW-M762	Black	92.8071	209.025	NULL	NULL	21	45	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396133003200F700009D9E9EFEFCFCF23735FEECECEB6769FABCBCF9ACB1FFF2F5FEDFE3FEE5EBFAB3B4FFF9FDE30000EE7A7AFFF5FAFEFEFEF57879B4A3A5949494F36966F6645AEED4D8F79CA2D82829F29393FFFCFADD0202FFF0EEF1494AFBC3C4C6A6AAFFEEF3FCA9ACFCBCC3F12926B8B8B8EB0A0BF65B62	wheel_small.gif	5E3E5033-9A77-4DCA-8B7F-DFED78EFA08A	2004-03-11 10:01:36.827
817	HL Mountain Front Wheel	FW-M928	Black	133.2955	300.215	NULL	NULL	21	46	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396133003200F700009D9E9EFEFCFCF23735FEECECEB6769FABCBCF9ACB1FFF2F5FEDFE3FEE5EBFAB3B4FFF9FDE30000EE7A7AFFF5FAFEFEFEF57879B4A3A5949494F36966F6645AEED4D8F79CA2D82829F29393FFFCFADD0202FFF0EEF1494AFBC3C4C6A6AAFFEEF3FCA9ACFCBCC3F12926B8B8B8EB0A0BF65B62	wheel_small.gif	3C8FFFF6-A8DC-45A3-963B-A6284CED7596	2004-03-11 10:01:36.827
818	LL Road Front Wheel	FW-R623	Black	37.9909	85.565	NULL	900.00	21	49	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396133003200F700009D9E9EFEFCFCF23735FEECECEB6769FABCBCF9ACB1FFF2F5FEDFE3FEE5EBFAB3B4FFF9FDE30000EE7A7AFFF5FAFEFEFEF57879B4A3A5949494F36966F6645AEED4D8F79CA2D82829F29393FFFCFADD0202FFF0EEF1494AFBC3C4C6A6AAFFEEF3FCA9ACFCBCC3F12926B8B8B8EB0A0BF65B62	wheel_small.gif	9E66DE78-DECB-438A-B9A9-023C773C60A2	2004-03-11 10:01:36.827
819	ML Road Front Wheel	FW-R762	Black	110.2829	248.385	NULL	850.00	21	50	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396133003200F700009D9E9EFEFCFCF23735FEECECEB6769FABCBCF9ACB1FFF2F5FEDFE3FEE5EBFAB3B4FFF9FDE30000EE7A7AFFF5FAFEFEFEF57879B4A3A5949494F36966F6645AEED4D8F79CA2D82829F29393FFFCFADD0202FFF0EEF1494AFBC3C4C6A6AAFFEEF3FCA9ACFCBCC3F12926B8B8B8EB0A0BF65B62	wheel_small.gif	6EA94FBF-B9AA-43FC-84E8-91D508DDE751	2004-03-11 10:01:36.827
820	HL Road Front Wheel	FW-R820	Black	146.5466	330.06	NULL	650.00	21	51	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396133003200F700009D9E9EFEFCFCF23735FEECECEB6769FABCBCF9ACB1FFF2F5FEDFE3FEE5EBFAB3B4FFF9FDE30000EE7A7AFFF5FAFEFEFEF57879B4A3A5949494F36966F6645AEED4D8F79CA2D82829F29393FFFCFADD0202FFF0EEF1494AFBC3C4C6A6AAFFEEF3FCA9ACFCBCC3F12926B8B8B8EB0A0BF65B62	wheel_small.gif	727A3CD5-8D40-4884-A7E4-DFD3FFDEB164	2004-03-11 10:01:36.827
821	Touring Front Wheel	FW-T905	Black	96.7964	218.01	NULL	NULL	21	44	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396133003200F700009D9E9EFEFCFCF23735FEECECEB6769FABCBCF9ACB1FFF2F5FEDFE3FEE5EBFAB3B4FFF9FDE30000EE7A7AFFF5FAFEFEFEF57879B4A3A5949494F36966F6645AEED4D8F79CA2D82829F29393FFFCFADD0202FFF0EEF1494AFBC3C4C6A6AAFFEEF3FCA9ACFCBCC3F12926B8B8B8EB0A0BF65B62	wheel_small.gif	8D1CDB07-4FA1-4AC1-840F-A16C3DCA5009	2004-03-11 10:01:36.827
822	ML Road Frame-W - Yellow, 38	FR-R72Y-38	Yellow	360.9428	594.83	38	988.83	18	17	2002-07-01 00:00:00.000	NULL	NULL	0x47494638396150003100F70000000000800000008000808000000080800080008080808080C0C0C0FF000000FF00FFFF000000FFFF00FF00FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	no_image_available_small.gif	22976FA7-0AD0-40F9-B4F9-BA10279EA1A3	2004-03-11 10:01:36.827
823	LL Mountain Rear Wheel	RW-M423	Black	38.9588	87.745	NULL	NULL	21	123	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396133003200F700009D9E9EFEFCFCF23735FEECECEB6769FABCBCF9ACB1FFF2F5FEDFE3FEE5EBFAB3B4FFF9FDE30000EE7A7AFFF5FAFEFEFEF57879B4A3A5949494F36966F6645AEED4D8F79CA2D82829F29393FFFCFADD0202FFF0EEF1494AFBC3C4C6A6AAFFEEF3FCA9ACFCBCC3F12926B8B8B8EB0A0BF65B62	wheel_small.gif	E6C39F58-995F-4786-A309-DF3812D8B30F	2004-03-11 10:01:36.827
824	ML Mountain Rear Wheel	RW-M762	Black	104.7951	236.025	NULL	NULL	21	124	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396133003200F700009D9E9EFEFCFCF23735FEECECEB6769FABCBCF9ACB1FFF2F5FEDFE3FEE5EBFAB3B4FFF9FDE30000EE7A7AFFF5FAFEFEFEF57879B4A3A5949494F36966F6645AEED4D8F79CA2D82829F29393FFFCFADD0202FFF0EEF1494AFBC3C4C6A6AAFFEEF3FCA9ACFCBCC3F12926B8B8B8EB0A0BF65B62	wheel_small.gif	B2F7CF9B-A7BF-49AB-9CCA-9F6E791CD693	2004-03-11 10:01:36.827
825	HL Mountain Rear Wheel	RW-M928	Black	145.2835	327.215	NULL	NULL	21	125	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396133003200F700009D9E9EFEFCFCF23735FEECECEB6769FABCBCF9ACB1FFF2F5FEDFE3FEE5EBFAB3B4FFF9FDE30000EE7A7AFFF5FAFEFEFEF57879B4A3A5949494F36966F6645AEED4D8F79CA2D82829F29393FFFCFADD0202FFF0EEF1494AFBC3C4C6A6AAFFEEF3FCA9ACFCBCC3F12926B8B8B8EB0A0BF65B62	wheel_small.gif	35D02EDC-1120-41FB-B5DF-8655A93B3353	2004-03-11 10:01:36.827
826	LL Road Rear Wheel	RW-R623	Black	49.9789	112.565	NULL	1050.00	21	126	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396133003200F700009D9E9EFEFCFCF23735FEECECEB6769FABCBCF9ACB1FFF2F5FEDFE3FEE5EBFAB3B4FFF9FDE30000EE7A7AFFF5FAFEFEFEF57879B4A3A5949494F36966F6645AEED4D8F79CA2D82829F29393FFFCFADD0202FFF0EEF1494AFBC3C4C6A6AAFFEEF3FCA9ACFCBCC3F12926B8B8B8EB0A0BF65B62	wheel_small.gif	78D01117-8DCD-465F-9DC7-94A2CDC35582	2004-03-11 10:01:36.827
827	ML Road Rear Wheel	RW-R762	Black	122.2709	275.385	NULL	1000.00	21	77	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396133003200F700009D9E9EFEFCFCF23735FEECECEB6769FABCBCF9ACB1FFF2F5FEDFE3FEE5EBFAB3B4FFF9FDE30000EE7A7AFFF5FAFEFEFEF57879B4A3A5949494F36966F6645AEED4D8F79CA2D82829F29393FFFCFADD0202FFF0EEF1494AFBC3C4C6A6AAFFEEF3FCA9ACFCBCC3F12926B8B8B8EB0A0BF65B62	wheel_small.gif	CF739F9A-0AF0-4810-B229-C431A31D7779	2004-03-11 10:01:36.827
828	HL Road Rear Wheel	RW-R820	Black	158.5346	357.06	NULL	890.00	21	78	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396133003200F700009D9E9EFEFCFCF23735FEECECEB6769FABCBCF9ACB1FFF2F5FEDFE3FEE5EBFAB3B4FFF9FDE30000EE7A7AFFF5FAFEFEFEF57879B4A3A5949494F36966F6645AEED4D8F79CA2D82829F29393FFFCFADD0202FFF0EEF1494AFBC3C4C6A6AAFFEEF3FCA9ACFCBCC3F12926B8B8B8EB0A0BF65B62	wheel_small.gif	8F262A37-43AA-4AD5-AE1F-8BD6967D8E9B	2004-03-11 10:01:36.827
829	Touring Rear Wheel	RW-T905	Black	108.7844	245.01	NULL	NULL	21	43	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396133003200F700009D9E9EFEFCFCF23735FEECECEB6769FABCBCF9ACB1FFF2F5FEDFE3FEE5EBFAB3B4FFF9FDE30000EE7A7AFFF5FAFEFEFEF57879B4A3A5949494F36966F6645AEED4D8F79CA2D82829F29393FFFCFADD0202FFF0EEF1494AFBC3C4C6A6AAFFEEF3FCA9ACFCBCC3F12926B8B8B8EB0A0BF65B62	wheel_small.gif	30D2254D-E26D-4586-B4C5-E8CCB8A059B8	2004-03-11 10:01:36.827
830	ML Mountain Frame - Black, 40	FR-M63B-40	Black	185.8193	348.76	40	1256.44	16	14	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396150003100F70000000000800000008000808000000080800080008080808080C0C0C0FF000000FF00FFFF000000FFFF00FF00FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	no_image_available_small.gif	AED1C9C4-C139-45D2-B38E-0A0A9F518665	2004-03-11 10:01:36.827
831	ML Mountain Frame - Black, 44	FR-M63B-44	Black	185.8193	348.76	44	1274.59	16	14	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396150003100F70000000000800000008000808000000080800080008080808080C0C0C0FF000000FF00FFFF000000FFFF00FF00FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	no_image_available_small.gif	3F2135D4-EC5F-4E30-BDE8-5444518F0637	2004-03-11 10:01:36.827
832	ML Mountain Frame - Black, 48	FR-M63B-48	Black	185.8193	348.76	48	1292.73	16	14	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396150003100F70000000000800000008000808000000080800080008080808080C0C0C0FF000000FF00FFFF000000FFFF00FF00FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	no_image_available_small.gif	C2009B69-F15A-47EC-B710-1809D299318A	2004-03-11 10:01:36.827
833	ML Road Frame-W - Yellow, 40	FR-R72Y-40	Yellow	360.9428	594.83	40	1006.97	18	17	2002-07-01 00:00:00.000	NULL	NULL	0x47494638396150003100F70000000000800000008000808000000080800080008080808080C0C0C0FF000000FF00FFFF000000FFFF00FF00FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	no_image_available_small.gif	22DF26F2-60BC-493E-A14A-5500633E9F7E	2004-03-11 10:01:36.827
834	ML Road Frame-W - Yellow, 42	FR-R72Y-42	Yellow	360.9428	594.83	42	1025.11	18	17	2002-07-01 00:00:00.000	NULL	NULL	0x47494638396150003100F70000000000800000008000808000000080800080008080808080C0C0C0FF000000FF00FFFF000000FFFF00FF00FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	no_image_available_small.gif	207B54DA-5404-415D-8578-9A45082E3BF1	2004-03-11 10:01:36.827
835	ML Road Frame-W - Yellow, 44	FR-R72Y-44	Yellow	360.9428	594.83	44	1043.26	18	17	2002-07-01 00:00:00.000	NULL	NULL	0x47494638396150003100F70000000000800000008000808000000080800080008080808080C0C0C0FF000000FF00FFFF000000FFFF00FF00FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	no_image_available_small.gif	A0FAD492-AC24-4FCF-8D2A-D21D06386AE1	2004-03-11 10:01:36.827
836	ML Road Frame-W - Yellow, 48	FR-R72Y-48	Yellow	360.9428	594.83	48	1061.40	18	17	2002-07-01 00:00:00.000	NULL	NULL	0x47494638396150003100F70000000000800000008000808000000080800080008080808080C0C0C0FF000000FF00FFFF000000FFFF00FF00FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	no_image_available_small.gif	8487BFE0-2138-471E-9C6D-FDB3A67E7D86	2004-03-11 10:01:36.827
837	HL Road Frame - Black, 62	FR-R92B-62	Black	868.6342	1431.50	62	1043.26	18	6	2002-07-01 00:00:00.000	NULL	NULL	0x47494638396150003100F70000000000800000008000808000000080800080008080808080C0C0C0FF000000FF00FFFF000000FFFF00FF00FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	no_image_available_small.gif	5DCE9C8C-FB94-46F8-B826-11658F6A3682	2004-03-11 10:01:36.827
838	HL Road Frame - Black, 44	FR-R92B-44	Black	868.6342	1431.50	44	961.61	18	6	2002-07-01 00:00:00.000	NULL	NULL	0x47494638396150003100F70000000000800000008000808000000080800080008080808080C0C0C0FF000000FF00FFFF000000FFFF00FF00FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	no_image_available_small.gif	E4902656-A4BC-4B08-9D47-4F3DA0FD76C3	2004-03-11 10:01:36.827
839	HL Road Frame - Black, 48	FR-R92B-48	Black	868.6342	1431.50	48	979.75	18	6	2002-07-01 00:00:00.000	NULL	NULL	0x47494638396150003100F70000000000800000008000808000000080800080008080808080C0C0C0FF000000FF00FFFF000000FFFF00FF00FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	no_image_available_small.gif	557B603B-407B-41A4-AE34-4F7747866DBA	2004-03-11 10:01:36.827
840	HL Road Frame - Black, 52	FR-R92B-52	Black	868.6342	1431.50	52	997.90	18	6	2002-07-01 00:00:00.000	NULL	NULL	0x47494638396150003100F70000000000800000008000808000000080800080008080808080C0C0C0FF000000FF00FFFF000000FFFF00FF00FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	no_image_available_small.gif	0ED082B3-FBBA-43AF-9149-8741B9FC78C8	2004-03-11 10:01:36.827
841	Men's Sports Shorts, S	SH-M897-S	Black	24.7459	59.99	S	NULL	26	13	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396150003200F700009F9F9F7B7A5CC2C1B2B6B49DB9B9B9D9D9D2EFEEE8464849ADAB93AFAFAFAAAAAA5F5E10F8F8F645431BE2E2E25B593D646343ECECECE2E1DE6B6A2B72722C7F7E44FAFAF9E6E6E67B7A55EAE9E2F6F6F285845473715666651365642DE5E5DEB4B4B4A19E855A590E3C3A12A6A48AE8E8E8	shorts_male_small.gif	34B08C1F-99D1-43C4-8EF7-2CD754B6665D	2004-03-11 10:01:36.827
842	Touring-Panniers, Large	PA-T100	Grey	51.5625	125.00	NULL	NULL	39	120	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396150003100F70000000000800000008000808000000080800080008080808080C0C0C0FF000000FF00FFFF000000FFFF00FF00FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	no_image_available_small.gif	56334FFF-91D4-495E-BF98-933BC1010F23	2004-03-11 10:01:36.827
843	Cable Lock	LO-C100	NULL	10.3125	25.00	NULL	NULL	38	115	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396150003200F70000D2CDC8796C64D5D1CC82766E9F9F9FE9E6E3C8C2BCCDC9C4DAD6D2766962A4A4A4DADADAE3E0DD948A8293867EB4AAA3E1DEDB7E726BCAC5C0DDDAD5EBE9E5EFEFEFAFAFAF3C302DAAAAAA4D413CBBB6B171645DF0EEEC4C4C4BF1F0EEC4BFB95B5A597B7B7ACACACADEDCD9F3F3F36F615A	bike_lock_small.gif	56FFD7B9-1014-4640-B1BD-B2649589B4D7	2004-03-11 10:01:36.827
844	Minipump	PU-0452	NULL	8.2459	19.99	NULL	NULL	40	116	2002-07-01 00:00:00.000	2003-06-30 00:00:00.000	NULL	0x47494638396150003200F70000F7F7F7BEBEBEB9B9B9A4A4A4AAAAAAAFAFAFD1D1D1ECECEC9F9F9FDADADADFDFDFEFEFEFE6E6E6B4B4B4E8E8E8EDEDEDDDDDDDC6C6C6C2C2C2CACACAD7D7D7E2E2E2CECECED4D4D4EAEAEAE4E4E4F0F0F0F1F1F1F3F3F3F5F5F5F4F4F4F6F6F6FBFBFBF8F8F8BAB9B8C8C8D4C7C7D465658A	handpump_small.gif	AAF7A076-9EE3-46BF-A69F-414D847E858B	2004-03-11 10:01:36.827
